"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000141837",16.8239018403726,1.70147878932775,0.511253834455377,12.855796315676,0.0016158435158261,0.0173363600884261,"CACNA1A"
"ENSG00000130997",3.4595925470885,1.70125970076937,0.785573977473376,9.450805836776,0.00886714045613273,0.0492340726548241,"POLN"
"ENSG00000111142",5.02208378778251,1.70120968811634,1.35967121116301,15.8066968593012,0.000369504207862404,0.00676040152779449,"METAP2"
"ENSG00000151746",7.27978907589452,1.70013380233108,0.862764707510881,21.9964225598629,1.67316021922742e-05,0.000704621434325911,"BICD1"
"ENSG00000180354",17.00300898941,1.699737174159,1.07009243985445,38.973337823623,3.44387374034763e-09,7.13552748746832e-07,"MTURN"
"ENSG00000204569",3.46214345201791,1.69967329666389,0.594829784644527,11.1897828694,0.00371680282940811,0.0291246917192422,"PPP1R10"
"ENSG00000184470",4.76274817017175,1.69922227726895,0.616921579935099,11.4660613851871,0.0032372512379951,0.0269099170096963,"TXNRD2"
"ENSG00000126778",1.64643832416925,1.69885957066131,0.784047710353835,13.4941764149481,0.00117429394781338,0.0142144807613161,"SIX1"
"ENSG00000068878",5.87257433885498,1.69746537561369,1.07154536906708,14.0145067812167,0.000905291659395954,0.0120660176558087,"PSME4"
"ENSG00000213619",1.72444409566,1.69558459407421,0.796672022228985,9.50924046731546,0.00861181454965831,0.0484460117507929,"NDUFS3"
"ENSG00000266086",16.6419327277117,1.69555671153468,1.34530068868632,26.9754172003482,1.38791407949877e-06,9.71174615101901e-05,"SRSF1"
"ENSG00000188786",1.47160169494394,1.69548645505272,0.730783805986963,16.7354175134198,0.000232247079140276,0.00494695580855001,"MTF1"
"ENSG00000136960",22.0483837526391,1.69472869431481,0.449880044798694,11.0762473852415,0.00393390112563866,0.0302704856571025,"ENPP2"
"ENSG00000050438",3.97132325442522,1.69367925883247,0.636877891713301,12.39257726502,0.00203697659343082,0.0200599401896449,"SLC4A8"
"ENSG00000102572",3.44431158979107,1.69320096619785,0.737894623650728,9.65954612973241,0.00798833389389427,0.0464235411519261,"STK24"
"ENSG00000261659",5.69468948499353,1.68834218279558,0.944618492909587,10.9690989727686,0.00415040447188343,0.0313075900446469,NA
"ENSG00000111817",12.1479884514905,1.68650285946237,0.523926793898943,9.91568554726746,0.0070280726349209,0.0428529067796854,"DSE"
"ENSG00000162735",1.40702401870995,1.68257724462237,1.51424129001966,9.75790446286837,0.00760497811159958,0.0449536201528195,"PEX19"
"ENSG00000078618",17.284908587225,1.68120317824802,1.3670261184809,19.2283960165628,6.67739176318872e-05,0.00202146315350878,"NRDC"
"ENSG00000176087",1.0809596460717,1.67965311586402,0.816037077215649,10.8266222179334,0.00445685860860217,0.0326768025007532,"SLC35A4"
"ENSG00000137267",4.79832532059016,1.6787361496807,1.75359260075934,10.8158041699939,0.00448103117971836,0.0328135224893343,"TUBB2A"
"ENSG00000174748",32.3510880872708,1.67733323291993,1.18220464062688,41.2290198159842,1.11489020471327e-09,2.98724064919662e-07,"RPL15"
"ENSG00000113108",1.24975123404241,1.67705323503421,0.918704956830822,12.5083212518584,0.00192243892440491,0.0194290115844471,"APBB3"
"ENSG00000125386",2.07277776316538,1.67586587709294,0.665525041883316,9.52044455631273,0.00856370566122039,0.0482775124095796,"FAM193A"
"ENSG00000124177",7.63007951525508,1.67544306782331,0.869184973781859,9.55874423773309,0.00840127231218323,0.0477458228704167,"CHD6"
"ENSG00000130830",5.01311953243256,1.67502961673688,1.07290261790946,31.8473903841077,1.21458257598731e-07,1.25015809143881e-05,"MPP1"
"ENSG00000119547",3.84277413515738,1.6738361814338,0.569902772511349,11.2665307651001,0.00357687636726375,0.0285369139516088,"ONECUT2"
"ENSG00000071242",18.8485800221221,1.67339975261721,0.91670666790024,34.916143424092,2.61851936955854e-08,3.45091691517908e-06,"RPS6KA2"
"ENSG00000147050",5.01959196867551,1.67161020020342,0.717956922873206,14.9163965465681,0.000576694281505101,0.00900252501676358,"KDM6A"
"ENSG00000172803",98.574403725587,1.66711525038773,0.492096659534416,10.2162102014092,0.00604753153643689,0.0394548617688094,"SNX32"
"ENSG00000282885",76.6363580533688,1.66599526103985,0.435094549081782,20.4154691356814,3.68839313016472e-05,0.00126276017164481,NA
"ENSG00000170421",3.95261094008797,1.66574136158034,0.669287741521376,9.96845829333085,0.00684505252583129,0.0422296860004301,"KRT8"
"ENSG00000234961",374.970454717266,1.66347445995227,0.453831687837097,15.7006536084018,0.000389624616482899,0.0070353435357308,NA
"ENSG00000143933",19.4957035996425,1.66315219366579,0.832428062396811,35.2047870298192,2.26661431980316e-08,3.06453939475759e-06,"CALM2"
"ENSG00000163013",4.74484822201268,1.66144002125542,0.749415283036132,11.0453404903104,0.00399516561459443,0.0305995545920497,"FBXO41"
"ENSG00000112972",16.6394035948041,1.65941278166338,1.36325398905241,23.8234784523604,6.71115677487125e-06,0.000333550763820237,"HMGCS1"
"ENSG00000161940",2.78112882133492,1.6594010859594,0.743170979048738,10.073866816881,0.00649363113089167,0.0408917522157452,"BCL6B"
"ENSG00000087245",1.53602254087108,1.65894011494569,0.797650088995628,17.849303617204,0.000133067796885582,0.0033171306742384,"MMP2"
"ENSG00000184708",17.4781138586247,1.65874513103373,1.04118950145861,38.1919785202583,5.08999361844119e-09,9.33399519409318e-07,"EIF4ENIF1"
"ENSG00000281376",210.063212824504,1.65675971768811,0.488178774334998,11.2695667972737,0.00357145073054163,0.0285369139516088,"ABALON"
"ENSG00000108100",6.08496645321049,1.65611930367969,0.875724956504498,21.860236265124,1.79105947889703e-05,0.000744129242873,"CCNY"
"ENSG00000145979",3.94802013496416,1.65284000503024,1.03505575584602,16.691580348438,0.0002373938043135,0.00500976290213965,"TBC1D7"
"ENSG00000133872",31.8067276083982,1.64987249259762,1.49891822691234,27.4495351340076,1.09498754739355e-06,7.90472005932881e-05,"SARAF"
"ENSG00000122359",17.0970947429344,1.6441928197348,1.18888457339185,28.316160764966,7.09943546188439e-07,5.68221785521643e-05,"ANXA11"
"ENSG00000249853",3.41467299491153,1.64241986179311,1.22279572908886,21.8272550891175,1.82083997694332e-05,0.000750637751735237,"HS3ST5"
"ENSG00000144285",3.27092870450999,1.63752778788831,0.903571024600927,11.0062335683529,0.00407405368345616,0.0309954470509583,"SCN1A"
"ENSG00000257337",162.300146295827,1.63569639244688,0.489513357522449,9.52125551517406,0.00856023395862403,0.0482775124095796,"TNS2-AS1"
"ENSG00000121068",6.68052829992495,1.63336982954662,0.699032263960772,13.4763353723351,0.00118481612386703,0.0142865587943668,"TBX2"
"ENSG00000279569",11.1288609881609,1.63238530959814,0.695538224867272,13.3281379790354,0.00127594399062465,0.0149459694760835,NA
"ENSG00000099817",27.7775602238267,1.62763061370928,0.651761938236065,22.399254813395,1.36792919288352e-05,0.000591434751849963,"POLR2E"
"ENSG00000215301",22.6618846904598,1.62761162224391,0.968944945539982,35.7535247478386,1.72274400273501e-08,2.45398730532449e-06,"DDX3X"
"ENSG00000173821",8.38458846813747,1.62641880939936,0.532038865785344,10.9741085151758,0.00414002166698279,0.0312588289990741,"RNF213"
"ENSG00000228451",1.45610457616177,1.62391183555083,0.803636249163531,9.64530182952302,0.00804543109302987,0.0466740900248,"SDAD1P1"
"ENSG00000130714",19.934581922758,1.62199239859202,0.728617779251018,47.0079267963492,6.19952468101573e-11,2.9971883866947e-08,"POMT1"
"ENSG00000136152",7.9133113195874,1.61879094518058,0.610768818533476,15.2217207267772,0.000495045755958077,0.00818312771142421,"COG3"
"ENSG00000005059",16.4885427151234,1.6186412364468,1.44955270271567,26.4953476259417,1.76444597335505e-06,0.000114897841056761,"MCUB"
"ENSG00000127564",3.93804397076016,1.61773723678569,0.739545411058594,14.5128820038689,0.000705614853979917,0.0102713315514558,"PKMYT1"
"ENSG00000178927",3.61688991675506,1.61719795628563,0.699884444596255,9.61017784869858,0.00818797287184011,0.0471591766055369,"CYBC1"
"ENSG00000146221",1.17997670678729,1.61512297187198,0.895905942582564,10.0349151795867,0.00662133948886564,0.0413775363123237,"TCTE1"
"ENSG00000172752",2.32413160354105,1.61253527835048,0.783914875330102,15.3954451786565,0.000453859631554133,0.00775254449873088,"COL6A5"
"ENSG00000166224",4.82561233848818,1.60657408293688,0.914720640719874,13.3757188573824,0.0012459469588164,0.0147243242821903,"SGPL1"
"ENSG00000183747",20.5125513045437,1.60605459637293,1.18117567362204,14.0534810704016,0.000887820890502516,0.0119027684765354,"ACSM2A"
"ENSG00000113249",16.3299394606004,1.60500931668283,1.56454179409555,24.5753572676482,4.60817511076734e-06,0.000252642012773822,"HAVCR1"
"ENSG00000146776",5.85052377221594,1.60228283979022,0.762562508629168,14.208081021489,0.00082177780411493,0.0113022785231462,"ATXN7L1"
"ENSG00000117868",8.13920198401146,1.60147741808174,0.902648576390326,15.198720794933,0.000500771625832344,0.00822129771026147,"ESYT2"
"ENSG00000157240",3.19286495560394,1.59539601583122,0.736936583744348,16.6944959654223,0.000237047981742374,0.0050090907294276,"FZD1"
"ENSG00000183401",6.01667353968781,1.59318310238475,1.05560553296973,13.402798323141,0.00122919086233009,0.0145979065240375,"CCDC159"
"ENSG00000274012",42.5011236314535,1.5901579740878,0.558755609997166,31.0946649060434,1.76961710431207e-07,1.71105886558756e-05,"RN7SL2"
"ENSG00000147130",3.51466300876505,1.58931701538211,0.771342317553561,12.5703759728636,0.00186370658529469,0.0190112371239076,"ZMYM3"
"ENSG00000160714",3.73982133846152,1.58432620907554,0.860822128702798,9.59172817707372,0.00826385503937271,0.0473398719203419,"UBE2Q1"
"ENSG00000152484",11.1790937627538,1.58230689648756,0.909477539263665,22.6662095288007,1.19700272197399e-05,0.000531949343353007,"USP12"
"ENSG00000143398",5.40731474602237,1.57887149011454,0.997767061017933,22.4840872503608,1.31112013900022e-05,0.000571519417967473,"PIP5K1A"
"ENSG00000205593",2.7746231247499,1.57840590157445,0.634951222917438,15.3589429191352,0.000462219135733267,0.00782828459818317,"DENND6B"
"ENSG00000138061",1.44093392322254,1.57571152355286,0.737704788222218,9.77098853815664,0.00755538844410888,0.0447963541091138,"CYP1B1"
"ENSG00000125686",3.68444041782763,1.57514311611958,0.684546725755164,11.7712807406827,0.00277906602393398,0.0243210199373795,"MED1"
"ENSG00000276255",3.32603449037122,1.57461309307748,1.58001225495453,13.2811833782704,0.0013062541187642,0.0152005676227309,"LINC02809"
"ENSG00000087086",20.501841095042,1.5701677816387,1.92472771220473,11.2217989125472,0.00365777786642732,0.0288606271419295,"FTL"
"ENSG00000129682",3.3671535354593,1.56663289026258,0.885026751906073,11.953747258114,0.00253674471277939,0.0230605271496766,"FGF13"
"ENSG00000168374",18.9007656687654,1.56048536605634,1.2682755337905,17.6864300226149,0.000144357887578575,0.00352153782634341,"ARF4"
"ENSG00000196924",14.9437059998194,1.55979508996322,0.523777797232285,12.2355068117272,0.0022034005534825,0.0210061040399023,"FLNA"
"ENSG00000125503",4.40521576750236,1.55763520760246,0.596563773760614,9.69482335967655,0.00784866614203016,0.0459851706316376,"PPP1R12C"
"ENSG00000130943",3.40994847789755,1.5495898433669,0.689103873604245,11.3107359553977,0.00349868541169701,0.0282622921813742,"PKDREJ"
"ENSG00000104904",7.77029797821688,1.5492491737293,0.638702096088153,24.4935296956627,4.80062304308381e-06,0.000261396382352761,"OAZ1"
"ENSG00000135070",4.74685121705478,1.54910613493148,1.45168033218707,18.8207231767353,8.18713382750075e-05,0.00237055413945457,"ISCA1"
"ENSG00000164855",18.5798666982467,1.54575615510722,0.715834822659074,11.1140920457999,0.00386016240367336,0.0299683849091021,"TMEM184A"
"ENSG00000108582",3.2267683475667,1.54262038779785,0.799285003795562,10.426896819564,0.00544287203520307,0.0370458960962585,"CPD"
"ENSG00000251095",386.240745735705,1.53972362945283,0.509301812155623,10.4318876194739,0.00542930682492349,0.0369785775798014,NA
"ENSG00000260007",4.81579424510142,1.53940230109619,0.854343388073807,10.4205754459603,0.00546010246466021,0.0370954365845295,NA
"ENSG00000153404",7.00979190157545,1.53609380758346,0.791559601992039,11.1605455505035,0.00377153659662179,0.02943066218691,"PLEKHG4B"
"ENSG00000181143",15.7841698042198,1.53441410593576,0.69607081304273,12.5598169736962,0.00187357204286033,0.0190874638389487,"MUC16"
"ENSG00000278771",21.6410956866626,1.5321255237651,0.865798757095403,39.833336829593,2.24027230262354e-09,4.89606908439123e-07,"RN7SL3"
"ENSG00000203618",19.1207207830269,1.5320712004774,0.852359352761053,36.2660002957819,1.33333136481429e-08,1.96962672168956e-06,"GP1BB"
"ENSG00000247950",1.42415281257336,1.53184453127886,1.01851917796654,9.41839896180869,0.00901198896488299,0.0497155158871865,"SEC24B-AS1"
"ENSG00000169894",75.825748901251,1.53000792797681,0.64937713428676,14.6818054943699,0.000648464856806574,0.00973078540307461,"MUC3A"
"ENSG00000245526",26.1987545293605,1.52872170691077,0.874042325598078,23.3135245706231,8.66029054855252e-06,0.00040517969328917,"LINC00461"
"ENSG00000167543",2.28057080728551,1.52818885473562,0.694496158242806,11.4343348545877,0.00328901409168933,0.0271758511920606,"TP53I13"
"ENSG00000108799",1.46744577231231,1.52660830440134,0.812996645984481,11.3932140892156,0.00335733745043501,0.0275529638293417,"EZH1"
"ENSG00000197226",9.65297428798629,1.52393810225578,0.660541127201587,18.5382056003652,9.4293075630051e-05,0.00257318868531934,"TBC1D9B"
"ENSG00000135472",5.14421364676442,1.52191783953475,1.03185173267166,26.0979248130498,2.15232392004476e-06,0.000134133499298415,"FAIM2"
"ENSG00000153944",6.9792043850887,1.51870266312009,0.684517326600176,10.6198544013412,0.00494228649972667,0.034935418173079,"MSI2"
"ENSG00000264589",2.38496833264371,1.51715559565675,0.70356021329371,11.9650891551221,0.00252239967756756,0.0229693861049731,NA
"ENSG00000170873",4.8453591003195,1.51613423746454,0.910586305562091,10.0521370423386,0.00656456836582126,0.0412164989013429,"MTSS1"
"ENSG00000144635",2.88078120905743,1.51516179879526,1.07554413628522,12.3157696363335,0.00211672579991795,0.0205846756261004,"DYNC1LI1"
"ENSG00000170855",15.8633978468911,1.51337236233484,2.03899928752321,14.9719954863154,0.000560883273253547,0.00887731323560227,"TRIAP1"
"ENSG00000135821",5.87149090241913,1.513218930311,0.906586019456344,20.9267960711149,2.85630099523545e-05,0.00103566877449969,"GLUL"
"ENSG00000121892",19.2904399535225,1.51213912126988,0.758510631830608,49.9338322198006,1.43550960705162e-11,1.04100546685916e-08,"PDS5A"
"ENSG00000104903",4.98758482615564,1.51012699095601,0.810505181526047,15.7962651074823,0.00037143653095657,0.00678749504766282,"LYL1"
"ENSG00000160710",5.16662801760083,1.50861213422164,0.870707214864127,13.1931768389566,0.00136501696823883,0.0156222960626128,"ADAR"
"ENSG00000198408",22.0480354222182,1.50622548576934,1.16011027204914,24.8463248228438,4.02428858645725e-06,0.000227671986199784,"OGA"
"ENSG00000284874",21.3398582862433,1.50436459875929,0.626358859789678,47.8243513007276,4.12167804357642e-11,2.26749143128339e-08,"SEPT5-GP1BB"
"ENSG00000154122",5.59064777234816,1.50190638895848,0.905671212624444,28.0521429175653,8.10129716088277e-07,6.24386931906878e-05,"ANKH"
"ENSG00000108262",19.7567758080239,1.50157200399566,0.866743582770757,34.6446249315018,2.99926805790443e-08,3.82802580766458e-06,"GIT1"
"ENSG00000110917",5.6180511043907,1.50133238889007,0.976028221501377,22.7340939605367,1.15705557955426e-05,0.000521459455260132,"MLEC"
"ENSG00000133812",13.1687740152622,1.50057032186951,0.326299588383225,18.4712010196844,9.75056229986709e-05,0.00262742489151289,"SBF2"
"ENSG00000270299",2.65172818362087,1.49999162470634,1.01094053364639,9.47849128326214,0.00874524074337365,0.0489206068793069,NA
"ENSG00000165985",2.79337597705381,1.49852856175723,0.799703400104158,16.2381753016976,0.000297800234328658,0.00583673825366022,"C1QL3"
"ENSG00000162599",18.0141809129011,1.49741770738476,0.735485211320866,11.2467801231599,0.00361237415701067,0.0286868179696109,"NFIA"
"ENSG00000151948",16.9973492638331,1.49661836169156,1.23990832301296,28.9633039418795,5.13686864105587e-07,4.35923416486199e-05,"GLT1D1"
"ENSG00000162704",17.9836799091775,1.49654022657366,1.29540705889239,19.2423796413456,6.63086752661305e-05,0.0020142716100215,"ARPC5"
"ENSG00000070367",7.22433629664816,1.49388942986262,1.08736793539001,9.69250508557388,0.00785776909652561,0.0460216035851577,"EXOC5"
"ENSG00000224300",4.11975942134183,1.49332486997453,0.657257383712509,12.4064980437257,0.00202284767167813,0.0199829794142123,"OR51P1P"
"ENSG00000260912",3.12873664397438,1.48980624346366,1.81357545238848,12.4002296027335,0.00202919766825777,0.0200209150274486,NA
"ENSG00000103363",18.5289926902563,1.48904449473437,0.754894990060434,50.4569662031406,1.10511888936123e-11,8.39574607660429e-09,"ELOB"
"ENSG00000107341",2.51664608283532,1.48721320767905,0.555012591043455,9.61989811245667,0.00814827479095711,0.0469911465787805,"UBE2R2"
"ENSG00000157538",6.89848358677839,1.48422728238527,0.815531464181357,17.2385056121407,0.000180595143895825,0.00416074879725814,"VPS26C"
